,text,user
1552,@realDonaldTrump Corruption corruption corruption,truepoliticsusa
1553,@realDonaldTrump I agree with Trump and fellow Republicans for their elitist attitude toward people without college… https://t.co/ceEgvviRXI,ray14502
1554,"@realDonaldTrump @TuckerCarlson Thank God for that. After watching @TuckerCarlson last night, I've decided not to v… https://t.co/ENtm6upkPQ",comanche_kiowa
1555,"@realDonaldTrump  ""We started as a 17-point underdog. Today, I'm honored to accept the endorsement of the oldest ne… https://t.co/rziy7kI44d",SueRush45335688
1556,"RT @HKrassenstein: @realDonaldTrump Just like you left your own supporters stranded in Omaha last night, you are leaving America stranded w…",55andwhat
1557,@realDonaldTrump #NotGonnaHappen,T57mike
1558,@realDonaldTrump @TuckerCarlson You’re such a thin skinned man baby.   You wouldn’t last ten minutes in the real world.,Scuzzbopper1969
1559,@realDonaldTrump @TuckerCarlson BECAUSE IT NOT TRUE,Dianastrong2011
1560,"@realDonaldTrump Wait a minute, 28 billion is socialism. That’s tax payer money to bail out fir Trumps failed trade… https://t.co/57PfYCxpo8",Tbone111Tbone
1561,@realDonaldTrump Voted 🇺🇸💙🇺🇸 https://t.co/gkR3OyaTCm,PatriciaMead11
1562,@realDonaldTrump It is not “smart” to walk away from financial or moral obligations. And you should certainly not b… https://t.co/4E9OklKerR,DCViking3
1563,@realDonaldTrump 6 days and out Nation will speak. Wait for it... it’s going to be Legendary!    Did you called the moving company already?,computer_george
1564,@realDonaldTrump @TuckerCarlson You should be boasting about your COVID-19 and healthcare plans. Americans are prim… https://t.co/w4q86wCMgH,abogadocubano
1565,@realDonaldTrump https://t.co/2BzvDlxiN7,DaleReineke
1566,@realDonaldTrump @TuckerCarlson Yes your senate is having hearing with Tech Leaders instead of giving the American… https://t.co/AMrOfvLOlH,Katekilgore4
1567,"@realDonaldTrump  — @JoeBiden, from what I hear; numbers don’t lie. https://t.co/p8gcmDULuY",Melissa_Borror
1568,@realDonaldTrump https://t.co/dNx0FHbJEK,pumousky2015
1569,@realDonaldTrump @WhiteHouse @VP @dougducey @azgop You failed the American people with your inept response to the p… https://t.co/KV2j7aZvZh,LeesmarbS
1570,"RT @wdunlap: @realDonaldTrump @TuckerCarlson Christine Blasey Ford: ""I have no witnesses, no details, and no evidence"" Media: ""Extremely Cr…",lwdesign2
1571,@realDonaldTrump @TuckerCarlson https://t.co/XMwu7cWTPq,cktailgrl
1572,@realDonaldTrump @TuckerCarlson Since we are censoring misinformation posted on twitter and Facebook and even googl… https://t.co/7BHAGdKYzb,Shannon91985265
1573,@realDonaldTrump @TuckerCarlson https://t.co/4cQlJxUORr,JoeLope42195561
1574,"@realDonaldTrump $28 Billion from their pockets (taxpayers' money), then left out in the cold.  #Cult45",bpjohnson5576
1575,"@realDonaldTrump @TuckerCarlson Because it’s fake news! On the other hand, here’s some real news for you https://t.co/BDNxuhuCYV",Westofmpls1
1576,@realDonaldTrump @TuckerCarlson cuz it's fake.,CarlieTrader
1577,RT @HKrassenstein: @realDonaldTrump @TuckerCarlson How about we talk about Ivanka’s Chinese trademarks that she got while you threatened ta…,PlatypusInAHat
1578,@realDonaldTrump I doubt that!,AllbaughJenifer
1579,@realDonaldTrump @TuckerCarlson https://t.co/MZppb8cpFx,flcracker2
1580,@realDonaldTrump @TuckerCarlson It's extraordinary the depth of the corruption in DC. It's time for arrests Trump.… https://t.co/SSuC5BCtR4,GrindleSpeck
1581,RT @RWTrollPatrol: @realDonaldTrump New Biden campaign ad narrated by Sam Elliott.   We can do this America! Get out and #VoteEarly #FlipTh…,pcreel11_patty
1582,@realDonaldTrump 28 billion dollars in taxpayer money... For someone who makes fun of socialists a lot you sure don… https://t.co/uaItQtrqx3,BigRay541
1583,@realDonaldTrump @TuckerCarlson There's two sides to every story.,Countryfan1985
1584,@realDonaldTrump @TuckerCarlson You both should be ashamed.,exitleft4855
1585,RT @HKrassenstein: @realDonaldTrump You literally left these people out in the cold to freeze.  7 people ended up in the hospital for hyper…,Cla15347480Lucy
1586,"RT @SSalcostello: @realDonaldTrump @TuckerCarlson . 3 of Trump's campaign managers have been arrested  14 of Trump’s closest aides, donors…",tcampbell308
1587,@realDonaldTrump Trump leaves Omaha rally attendees out in the cold.  Literally and figuratively,stranman2751
1588,@realDonaldTrump @TuckerCarlson don't you have something better to do besides bitching on Twitter? Like....oh I don… https://t.co/oCXfI3ttrP,JennHewitt3
1589,@realDonaldTrump @TuckerCarlson how's the stock market doing?? clowns!!! https://t.co/puqY9eHnGi,josecal51319485
1590,@realDonaldTrump @TuckerCarlson Republicans have been holding this nation hostage..in Congress with McConnell no lo… https://t.co/XXF0Si0GXu,dkoch65
1591,"@realDonaldTrump   President Trump, it is time to bring in the troops and stop the looters, the terrorist from dest… https://t.co/xAvzIJB4lG",nyyk213
1592,@realDonaldTrump @TuckerCarlson It’s Covid Covid Covid you idiots!,BobMale3
1593,@realDonaldTrump No chance in hell....,DanSaraz
1594,@realDonaldTrump @TuckerCarlson You left people to freeze and stuck the city of Omaha with an emergency situation.… https://t.co/QrOSao5b1s,CaseyCat
1595,@realDonaldTrump @TuckerCarlson The biggest story is COVID and the super spread happening wherever you go.,w_bettina
1596,"RT @HKrassenstein: @realDonaldTrump Trump downplayed the cold weather in Omaha, Nebraska, resulting in thousands of Trump fans getting stra…",sharnettereese1
1597,@realDonaldTrump @TuckerCarlson Because it is a lie based on Russian disinformation. Ask any credible national security expert.,TerriC324
1598,"RT @galaxy0123: @realDonaldTrump ""Volunteer to be a Trump Election Poll Watcher. "" #TrumpIsANationalDisgrace https://t.co/zE6B0s739m",imherewithyou
1599,@realDonaldTrump #TrumpRallyOmahaHypothermia #TrumpDoesntCareAboutYou https://t.co/wwOq5pfI8k,jjsets
1600,@realDonaldTrump @TuckerCarlson Because there is no Biden corruption. More lies. Proof?  Of course not.  Just made… https://t.co/j8AhhESJay,captjaneway1
1601,@realDonaldTrump https://t.co/6awV9V8Hvw,JamiMilson4
1602,@realDonaldTrump https://t.co/bIHtQyDjpW,JohnLPeters
1603,@realDonaldTrump @TuckerCarlson Fake newz,LarryPedersen19
1604,"@realDonaldTrump Tiny like your hands, tiny?? Wow",GoryWendy
1605,RT @scientificrealm: @realDonaldTrump https://t.co/M1pN8vgGuQ,drseid
1606,@realDonaldTrump Numbers from bailout a year ago 16B then grown to 28B now  $16B appropriated by the Dept of Ag 54… https://t.co/7v6q1a0EMQ,EMorey4
1607,@realDonaldTrump @TuckerCarlson It’s a Russian disinformation story intended to help you win re-election. Because y… https://t.co/OIBu3uftiu,DavidP_M75
1608,@realDonaldTrump @TuckerCarlson I thought you said that any media coverage would be FAKE NEWS. Even your friends at Fox,juliana_thoma
1609,@realDonaldTrump You do realise you will lose and then be indicted? Pleased to see you keep panicking #BidenHarris2020,octagon29
1610,RT @eugenegu: @realDonaldTrump So Joe Biden is acting responsibly during a pandemic by limiting the crowd and drawing circles to promote so…,Ferbonilla_
1611,RT @LibsInAmerica: @realDonaldTrump Joe Biden called Trump “George!” 😂  https://t.co/FXhjd3BvUP,AlexToy20
1612,@realDonaldTrump @TuckerCarlson It's not 2016. Nobody wants to talk about Russian propaganda this year.   Everybody… https://t.co/EgR3Dqq5X9,dvillella
1613,@realDonaldTrump Super spreading,BroChristian4
1614,@realDonaldTrump @TuckerCarlson Because it’s FAKE FAKE FAKE,WeirAisling
1615,@realDonaldTrump The future belongs to the patriots #Trump2020 #MIGA  🕯🦋🔫 ⭐🦅💣 ☀️🦁🗡 🌳❄🌷,ArmanArmangara
1616,@realDonaldTrump https://t.co/vvMbLb6PSO,TheInkandtheQu1
1617,@realDonaldTrump @TuckerCarlson THERE IS NOTHING THERE.....Not been proven...it's just some shit rudy and your team fabricated~!,orlandosgm
1618,@realDonaldTrump @TuckerCarlson https://t.co/ac732zspuO,genie6258
1619,@realDonaldTrump @TuckerCarlson https://t.co/f6aYxVY7YK,Vlietrix
1620,@realDonaldTrump https://t.co/iU0XduPcgx,JimGold
1621,@realDonaldTrump https://t.co/62cGu7vFqT,EternityHere2
1622,@realDonaldTrump We only have one army in the US and it’s not his crazy MAGA morons,Carmom6131Julie
1623,@realDonaldTrump Start acknowledging the dead Americans (800+ daily) under YOUR watch!,McCannKen
1624,@realDonaldTrump H,DarkChampionH
1625,"RT @Infantry0300: @realDonaldTrump Globe, Globe, Globe is the unified chant of the Fake News Lamestream Media. They will talk about nothing…",SenorFurley
1626,@realDonaldTrump https://t.co/v4egCze481,JoannCulligan
1627,@realDonaldTrump @TuckerCarlson No they restrict lies and false stories.  That’s why you’re impacted.,Bull6060
1628,@realDonaldTrump.  How is the stock market going for you?  Maybe you should have paid more attention to the Covid crisis.,sweetness9568
1629,@realDonaldTrump @TuckerCarlson Why isn't Barr doing his job?,Fathead76174066
1630,@realDonaldTrump @TuckerCarlson You keep redirecting everything by killing your supporters from spreading covid or… https://t.co/yJisI5Eu4o,ECheesier
1631,@realDonaldTrump @TuckerCarlson https://t.co/2exgPawaWs 😮😮😮👆,felixalliancee
1632,@realDonaldTrump Politician Trump #SuperSpreader also #strandedinOmaha his followers for a horrific dose of… https://t.co/5p3zrebbLl,KWPcrinklybum
1633,@realDonaldTrump https://t.co/HsbVE9v3E2,tse_vin
1634,@realDonaldTrump @TuckerCarlson Nice economy Trump. Since you gauge the economy off of the stock market.. The stock… https://t.co/WYM1UVbwIt,lotusrun
1635,@realDonaldTrump @TuckerCarlson Lies.  Your sons are tweeting and retweeting about it all last night and today and… https://t.co/fRftJNUQ7K,TheRacerMike
1636,"@realDonaldTrump @TuckerCarlson Ah yes, the leader of the Free World is spending yet another day in the Whine Cellar.",Hardfloor74
1637,@realDonaldTrump Lugenpresse!!!,SamuelHay9
1638,@realDonaldTrump I agree with Trump and fellow Republicans for their elitist attitude toward people without college… https://t.co/EfL17kcsbU,ray14502
1639,@realDonaldTrump H,DarkChampionH
1640,RT @HKrassenstein: @realDonaldTrump You literally left these people out in the cold to freeze.  7 people ended up in the hospital for hyper…,sharnettereese1
1641,@realDonaldTrump Super Spreading....,scoleri
1642,"@realDonaldTrump @TuckerCarlson Hey fatso, instead of tweeting about the wonderful @JoeBiden. How about you apologi… https://t.co/9ZZPIStm4j",NickyGoesAwff
1643,"RT @TheDailyEdge: @realDonaldTrump @TuckerCarlson It's amazing! The real ""Hunter"" scandal: https://t.co/R5ZNyKRWIZ",AndrewSB49
1644,@realDonaldTrump @TuckerCarlson Mr president you need a different campaign strategy yours is not working  !,Rboycarman
1645,@realDonaldTrump Foooook off fatty,GaryIson2
1646,@realDonaldTrump I thought you wanted to take care of seniors. Guess last night tells us you really don't.,mariabronn75
1647,@realDonaldTrump @TuckerCarlson Probably because it’s bull shit and non trump supporters aren’t dumb,cardsfanaz
1648,@realDonaldTrump There's no such thing as the far-left in America.  The swamp is bigger than ever and you are the b… https://t.co/paRuQaJIlL,earlofwaterford
1649,"@realDonaldTrump @SecPompeo Aliyev, “armed” with Erdogan is making a mockery of the superpower that is the USA. The… https://t.co/rhrP7wjtZS",Energizer_bANI
1650,@realDonaldTrump No Thanks,Rick18280396
1651,@realDonaldTrump @TuckerCarlson Even Fox news skittered away from this one Skippy. Gilligan Guiliani got caught wit… https://t.co/5xxCUAzGLq,LogoFreek
1652,@realDonaldTrump @TuckerCarlson That's because there is no evidence of said corruption.  Project much?,dinkletrek
1653,@realDonaldTrump It's not going away dip shit. For someone who says they are so smart. Things don't go away because… https://t.co/hGQmX5TOnx,LoisMcCray15
1654,@realDonaldTrump @TuckerCarlson This is just gold (from @SouthPark creators) https://t.co/lLbqHBP6XT,PRickoso
1655,RT @CurtseyWilliams: @realDonaldTrump https://t.co/LcO4qxeDYi,Denise03645669
1656,@realDonaldTrump @TuckerCarlson Not amazing. The douchebag Carlson needs to be fired. Fox News needs to be shutdown… https://t.co/bp0watvbn8,GetSomeChuck
1657,@realDonaldTrump H,DarkChampionH
1658,RT @scientificrealm: @realDonaldTrump https://t.co/nEPWwexBOd,drseid
1659,@realDonaldTrump @TuckerCarlson It's amazing. https://t.co/wL83LJZTBp,TamsBS
1660,@realDonaldTrump Smart departed your station at three years old most likely,about_saying
1661,@realDonaldTrump @FLOTUS  @RTErdogan IS OPENLY MOCKING YOU  #SanctionAzerbaijan #SanctionTurkeyNOW  TURKEY HAS NEVE… https://t.co/9gHKygzC9y,SGiragos
1662,@realDonaldTrump @TuckerCarlson Because it is bull 💩.  Try again.,DoubleMCards
1663,@realDonaldTrump Lol anyone who would fight for you will be out of breath in under a mile.,M477OLI
1664,RT @MeidasTouch: @realDonaldTrump @TuckerCarlson Yikes,Cupcake072761
1665,@realDonaldTrump @TuckerCarlson The bigger story seems to be the crashing stock market and 401ks losing huge value.,about2throwup
1666,RT @AnIllicitWriter: @realDonaldTrump Nearly all of Donald Trump’s inner circle have been indicted. Trump didn't drain the swamp — he fille…,hippyniki
1667,@realDonaldTrump You are up to 227K deaths on your watch. Keep preaching the bullshit.,pearson_justin
1668,@realDonaldTrump @TuckerCarlson They probably don't want to give up there own payouts from China. Think about it. T… https://t.co/afzWzmH6lj,RhondaH75714484
1669,"RT @sandrajfrank: @realDonaldTrump Trump campaign bused people from the airport to his Omaha rally but never bused them back, literally lef…",Braunanaaa
1670,"RT @HKrassenstein: @realDonaldTrump Trump downplayed the cold weather in Omaha, Nebraska, resulting in thousands of Trump fans getting stra…",lkarelli
1671,@realDonaldTrump @TuckerCarlson Twitter is a dictatorship operating in a free society.,BubbaLouis
1672,@realDonaldTrump @TuckerCarlson https://t.co/sO37vZTXq3,n0tac0n
1673,@realDonaldTrump @TuckerCarlson A conman defending a conman.   https://t.co/JLeQNIcRdz,bb8_phoenix
1674,@realDonaldTrump @TuckerCarlson Maybe it’s an NDA...you tend to enjoy using those...even on military doctors...along with sex partners.,cosper_jr
1675,@realDonaldTrump No socialized farming and no anything the increases the national debt.,TCobwebs
1676,"@realDonaldTrump Hey Gramps !   I know you are trying very hard to recreate 2016 for yourself,  Times change and in… https://t.co/Eu3jNB9xIV",ChrisKelsey7
1677,RT @bmls797: @realDonaldTrump https://t.co/x4ogbmgG4p,torotoroad
1678,"RT @HKrassenstein: @realDonaldTrump @TuckerCarlson Dude, you literally have a secret Chinese bank account, and a foreign bank forgave $200…",ShironRedshift
1679,@realDonaldTrump Another attack. #Armenia launches a targeted missile attack on residential areas and business cent… https://t.co/eXLgyziFUH,javidan_guliyev
1680,"@realDonaldTrump @TuckerCarlson Tell us more about your Chinese bank account, Bluster Boy.  Or how about the $400M… https://t.co/i1UDD43AIH",SaveAmerica75
1681,@realDonaldTrump I agree with Trump and fellow Republicans for their elitist attitude toward people without college… https://t.co/JAFgm2FOuI,ray14502
1682,"@realDonaldTrump Holy Shit! You can link 4 nonsense words together! Can you give us another ""covfefe"" before you get shown the door?",DarqueQueen7
1683,@realDonaldTrump https://t.co/ZjLHKKmrws,MrsBwearsamask
1684,RT @LibsInAmerica: @realDonaldTrump Joe Biden called Trump “George!” 😂  https://t.co/FXhjd3BvUP,justinclombardi
1685,"@realDonaldTrump @TuckerCarlson Fox and Newsmax cover it and people who want to KNOW THE TRUTH ABOUT CORRUPTION IN GOVERNMENT, KNOW AS WELL.",PaulRos87384778
1686,RT @itsJeffTiedrich: @realDonaldTrump not paying your contractors makes you a thief. bilking your investors makes you a fraud. that rat's n…,ctgilbert75gma1
