,text,user
4412,@JoeBiden @BernieSanders @iamwill @IAMJHUD WoW. This video brought tears to my eyes. Please vote!!!,KathrynDesj93
4413,@JoeBiden @asoldiersvoice https://t.co/D1jiAAIj4W,DianaCialino
4414,@JoeBiden Maybe if they weren't criminals they would still be alive. Maybe if they would have cooperated with polic… https://t.co/Vip72yeX5o,WaylonGillman
4415,@JoeBiden We all know which president is better at building our nation.  And I just want to remind Joe that he botc… https://t.co/rduYJrHdKy,SecretS11277898
4416,"@JoeBiden I voted for 4 more years of democratic derangement against the Republican party, vs. the sellout of Ameri… https://t.co/BdV05Wd4m3",sulliclari
4417,@JoeBiden No,ItaloBane
4418,@JoeBiden i love u,gaybeanofsoy
4419,@JoeBiden Will you #RecognizeArstakh ?? My vote depends on it,armenianinla20
4420,@JoeBiden @BernieSanders @iamwill @IAMJHUD Whoever votes for @realDonaldTrump  in 2020 is complicit in his criminal… https://t.co/n9LGRlA2Wj,scottland203
4421,@JoeBiden I choose Trump,KimCupp4
4422,@JoeBiden vote blue  https://t.co/zbFclzsm18,mariasmuch
4423,@JoeBiden Guess the cops should have just stood their and got stabbed for the sake of race relations,Capehorn1776
4424,"RT @glenn76833403: @JoeBiden It’s the strategy that’s worked for Trump since he entered politics, Divide and Conquer. With his divisive rhe…",mkspatig
4425,@JoeBiden He charged a cop with a knife. But go ahead and stoke racial tension for votes.,artyoan
4426,@JoeBiden A life lost is always tragic. Fanning the flames of a false narrative is dangerous,GregGanter
4427,@JoeBiden @BarackObama Right,mandengdominiq2
4428,"RT @GirloftheN: @JoeBiden @lindaforPV Come on, Joe. Not far to go.",lindaforPV
4429,"@JoeBiden Ok ""Big Guy""",Infamous_CC
4430,@JoeBiden That’s why we vote DONALD J TRUMP!!!!!!!!,jorefrelca
4431,@JoeBiden believes in We the People. https://t.co/kcValVDHlf,LivingstonDems
4432,@JoeBiden God you are awful,violacesario_
4433,@JoeBiden What about the law enforcement officers and their families in Philly @JoeBiden ?,rogeraggie99
4434,@JoeBiden Thank you for your touching and kind words!,Bernpaulet
4435,"@JoeBiden As Jil's wife I'm running for the Senate against a George, George something.",Siebenbrger2
4436,@JoeBiden #AmericaOrTrump   #IChooseAmerica  #VoteBlueToSaveAmerica,DastardlyDonald
4437,@JoeBiden https://t.co/bfnuFxI0Ob,AmandaBecketttt
4438,@JoeBiden king,ciinam0ngirl
4439,"@JoeBiden The only chaos and division is coming from the leftists who allow Antifa and BLM to loot, riot and destro… https://t.co/RnDZYJJVW2",BobF1125
4440,"RT @ArthurSchwartz: @JoeBiden You’re “compromised” by the Chinese Communist Party, you despicable traitor.  https://t.co/StWimNsUCx",RustyMAGA
4441,@JoeBiden He came at the police with a knife!,JeffHar75160352
4442,"@JoeBiden @KamalaHarris &amp; Dem. Party promised open borders, force taxpayers to provide healthcare, stimulus, full c… https://t.co/6lqZCZUPAS",WellsBlackerby
4443,@JoeBiden you can hide but you shouldn't run for president! #BidenCrimeFamiily https://t.co/TiF9WV9Trz,Z2811
4444,@JoeBiden FOUR MORE YEARS! FOUR MORE YEARS!! FOUR MORE YEARS!!! ❤️🤍💙❤️🤍💙❤️🤍💙,RenStreet1
4445,"@JoeBiden @BarackObama They have to use Obama to speak for Sleepy Biden, how ugly, let Joe defend himself. where is… https://t.co/UGi40lpZld",brosv1
4446,RT @sdr_medco: @JoeBiden Voted for you yesterday! 👍❤😁,Fernand27381464
4447,@JoeBiden https://t.co/p7xNRW1nx6,jimatt
4448,@JoeBiden Americans do deserve a president who tells the truth. That’s why you must never be elected to resume your… https://t.co/c2WG4ClY6R,geoffsmithsmind
4449,@JoeBiden @BarackObama You mean the black friends you had segregated? !!,funny_ur2
4450,@JoeBiden @SenKamalaHarris @cnn @msnbc The #corruption of the #Biden family makes Donald #Trump look like an… https://t.co/LWuX5A3R4g,bill_gaines
4451,@JoeBiden #JoeBiden #BidenCrimeSyndicate  @FBI needs to do their job! https://t.co/NA6bDuVj97,realdrich
4452,@JoeBiden And then there's this... https://t.co/AckOJQFAW9,SteveWoodburn
4453,RT @AdamInHTownTX: @JoeBiden So Joe Biden endorses people charging at a police officer with a knife.,SweetGaelicGirl
4454,@JoeBiden @mommawassi This is why the rise of White Supremacy is so very dangerous.    We can’t be allowing this in the US,sunengine
4455,@JoeBiden https://t.co/5yM041RTzX,GAZZbailey1
4456,@JoeBiden Good Luck Joe - routing for you here in Scotland 🌈🏴󠁧󠁢󠁳󠁣󠁴󠁿🌈    Kettles on when you need a cuppa 💖🤗💖,Roth2002AP
4457,@JoeBiden https://t.co/rbH7fcKTW2,JPMc1973
4458,@JoeBiden dont forget VOTE TRUMP not corrupt biden!,GeorgeJ44295875
4459,@JoeBiden Hey Joe- lemme guess- whistle blower is lying- right ? MAGA 2020,GysgtRaybo
4460,"@JoeBiden you never care of these people more than 47 years , that's why it happened now.",Ceteef
4461,"@JoeBiden Hate is a strong word, but doesn't adequately describe my feelings for the traitor....but...I HATE Trump!… https://t.co/nTyiQn4zH8",SlowGroove333
4462,"@JoeBiden Locked up thousands of black men, didnothing to undo the wrong but blame the republican senate while you… https://t.co/CfJLYTTJUM",VivianSpears20
4463,RT @alextrout50: @JoeBiden Thank u Mr Vice President! Hopefully President on Nov 3 rd! I served in the military in the first Iraq war. Dese…,Christi43305087
4464,"@JoeBiden Come out from your hideout, your coward",JamesLei18
4465,@JoeBiden 😂🤣😂🤣 https://t.co/O8MnKEg84v,KateTurturo
4466,@JoeBiden Dont you work for China comrade?,ScottyLooseleaf
4467,@JoeBiden Maybe you can build some more cages if you get in ?!!,funny_ur2
4468,@JoeBiden Landslide for Joe biden,diamondkevin1
4469,@JoeBiden https://t.co/4bAsD5etvd,FluffybumCat
4470,@JoeBiden We need our government to support the United States People and to be Loyal to The United States Constitut… https://t.co/d0zAjXIWAb,Katgirl07C
4471,@JoeBiden https://t.co/URbq0l5SLz,CesarGa29880192
4472,@JoeBiden Keep #TonyBobulinski  trending until election day.   Biden is a COWARD  ‘Lapdog press’ blacks out explosi… https://t.co/eTvol8GYOZ,JamesD_95
4473,@JoeBiden Weren’t you just bemoaning the loss of an armed man who charged at policemen??? Tragic yes but criminal n… https://t.co/vk4ZCcoUTR,ferfy0
4474,@JoeBiden 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😘😘😘😘😘😘,AmadoAecio
4475,@JoeBiden excuse me sir yes I would just like to tell you that we are all rooting for you to help us get out of thi… https://t.co/72k4fEP2CG,EchSaria
4476,@JoeBiden https://t.co/kO4JrlSIHi,CesarGa29880192
4477,"@JoeBiden Yes, choosing you is choosing CCP.",free_soul64
4478,@JoeBiden Clearly not you,GSidloi
4479,"@JoeBiden   ""I'm coming to help guys"" https://t.co/uDo23ccvsg",happycryingdad
4480,"@JoeBiden Over 47 years, joe’s policies disenfranchised Americans! Widened the gap of socioeconomic disparity! Comp… https://t.co/aMVrdHz71A",Connie34288623
4481,"@JoeBiden If our elected officials can’t support the American people with stimulus, what is going to happen to the… https://t.co/TnSfHehUzt",WinemakersThe
4482,@JoeBiden WE WANT ANSWERS!!! https://t.co/tyZ59SkG6T,CougarPride310
4483,@JoeBiden Until recently in the dark days of Trump's pandemic.,JeanneDione2
4484,@JoeBiden @iamwill @IAMJHUD Let’s go! Vote early. This is not the election to sit out. Too much is at stake.  Absen… https://t.co/4vpZISskNJ,EspoirKyubwa
4485,"@JoeBiden You just use way of light &amp; hope to win election,so your words remain in air on the way,your words don't… https://t.co/XGccZHiPOX",Alecrion
4486,@JoeBiden https://t.co/ycMcYH0uZA,CesarGa29880192
4487,@JoeBiden All lives matter. The person who said that was killed.,kinaco1124
4488,RT @LeftyfromHTown: @JoeBiden needs to pick @JulianCastro as Attorney General.,LeftyfromHTown
4489,@JoeBiden https://t.co/CDTmPBHBPo,CesarGa29880192
4490,@JoeBiden Where is Hunter now?,JamesLei18
4491,@JoeBiden VOTE WITH KINDNESS SETTLE FOR BIDEN https://t.co/7HvG1LWN9b,thcanyon
4492,@JoeBiden Joe make a statement.......please,local1025
4493,@JoeBiden You mean your family is at the crossroads. Between letting China control the US and being exposed. Puppet,GeorgeLandgrebe
4494,RT @sweetmassielita: @JoeBiden @SDNYnews we need some clarification on this! Now! Before we continue to cast our vote,sweetmassielita
4495,@JoeBiden finally an honest ad from the DNC and your campaign approves https://t.co/nGRFxaKMFl,rheany613
4496,@JoeBiden So basically vote for me and Ill call off my dogs. #PlausibleDeniability,PaineDelia
4497,"RT @MattWalshBlog: @JoeBiden Wallace was the latest BLM martyr with a history of abusing women. Just like George Floyd, he was guilty of fo…",SweetGaelicGirl
4498,@JoeBiden @ProjectLincoln @KamalaHarris @BarackObama @NicolleDWallace @SteveSchmidtSES @SteveKornacki… https://t.co/yvvndz9Kfy,DavidBerthold7
4499,RT @xrun320x: @JoeBiden https://t.co/h4jVYuJZsk,UltraClassic63
4500,@JoeBiden I lived in socialism for half of my life and now I am living an American dream I have seen both system up… https://t.co/eyh7ZBJalM,Tadektt
4501,@JoeBiden https://t.co/9Z5xpIp14l,CesarGa29880192
4502,@JoeBiden Ok George!!! 😂🤡,FrankieFresh9
4503,@JoeBiden Why dont you speak out against the destruction that is happening ? Why dont you tell ANtifa and BLM to cu… https://t.co/2j0kGljgu6,TabogganMantis
4504,@JoeBiden Check,Kinaole01
4505,RT @sweetmassielita: @JoeBiden the voters deserve a truthful statement to everything mentioned on @TuckerCarlson,sweetmassielita
4506,@JoeBiden I’m voting for Nicki Minaj for Favorite Female Artist - Rap/Hip-Hop at the #AMAs,nmoutsold
4507,@JoeBiden Blue light,dondiescolar
4508,@JoeBiden I voted.   #BidenHarrisToSaveAmerica #BidenHarris2020  #EndTheChaos  #BlackLivesMatter,CindiMallicoat
4509,@JoeBiden I am.  #TRUMP2020,BobF1125
4510,@JoeBiden It's called personal responsibility. Actions have consequences. Don't charge police with a knife - Don't… https://t.co/owFxDygmGa,ScottStaffiery
4511,@JoeBiden I like my President speaking to us straight rather than reading words on a teleprompter.,blue8505
4512,@JoeBiden Seks Donald trumpet #georgefloydscoochie,Optimus86109002
4513,@JoeBiden Except for the chumps! Your lieing again man!,ben_kennerly
4514,@JoeBiden #Biden Hey when a person charges police with a knife what do you expect to happen honestly like come on.… https://t.co/xdKKWxmPpo,JohnBut33019712
4515,@JoeBiden Gonna have to start with AOC and the squad - then go through the anti-Semite Democrat/Socialist Party. Th… https://t.co/kh4XvBEoXg,bigmouthpol
4516,@JoeBiden Biden crime family,billy12823749
4517,"@JoeBiden @realDonaldTrump Mothers and fathers of Mexico, we thank you for ensuring that the pedophile Keith Ranier… https://t.co/7WUUoO5PbU",SoloVanidad
4518,@JoeBiden Pander monkey!,RichBertino
4519,RT @itsmejonallison: @JoeBiden tell us about Tony Bobulinski! #TonyBobulinski #JoeBiden #PlausibleDeniability #CorruptJoeBiden #FoxNews #Tu…,itsmejonallison
4520,@JoeBiden plausible deniability #jailbirdjoe,HeidiMonica4
4521,@JoeBiden Liar,NitWitForReal
4522,@JoeBiden As a European looking in from the outside. For the love of God. Don't vote on this man. His cognitive abi… https://t.co/NBW6UuevGm,NoXxSentius
4523,@JoeBiden What not done thieving from us?,DdotNomel
4524,RT @CandyComedy: @JoeBiden Hey Maga go check your 401ks today! Trump is once again destroying our savings. Get him out.,MargaretHenzig
4525,@JoeBiden needs to pick @JulianCastro as Attorney General.,LeftyfromHTown
4526,@JoeBiden I voted early in person for #BidenHarris2020 because its DEMOCRACY not dick-tators,jessteezn
4527,@JoeBiden https://t.co/Gg6ms52fcy,degshili
4528,@JoeBiden https://t.co/bCpuGytZMm,skzalwayshere
4529,@JoeBiden I voted Biden!,Hurldaddy40
4530,@JoeBiden https://t.co/JcMcq6sAW6,skzalwayshere
4531,@JoeBiden https://t.co/9yRzeV6uK3,skzalwayshere
4532,@JoeBiden Vote for the Angel of Light Mr Fake Catholic?,El_Joshua1704
4533,@JoeBiden https://t.co/vSRfGWkBnX,skzalwayshere
4534,"@JoeBiden please,please, please Mr. VP Joe Biden, please come to Texas! Come and speak in Dallas, Austin Houston &amp;… https://t.co/PyYJBSg03M",cyberccsgirl
4535,@JoeBiden #history #tonightshow TY @MhMike6987 https://t.co/uANLvkPS16,mmdcmgr
4536,"@JoeBiden @BarackObama @realDonaldTrump Mothers and fathers of Mexico, we thank you for ensuring that the pedophile… https://t.co/7041ounCF6",SoloVanidad
4537,@JoeBiden @BernieSanders @iamwill @IAMJHUD The only way to change the narrative is to ensure that ALL HATE based gr… https://t.co/juE1tDCFmX,Pharaoh_67
4538,@JoeBiden https://t.co/L5tsFJyNkw,equiart
4539,"@JoeBiden Judging from the comments on this thread alone, you haven’t got a chance in hell to win😂😂😂",strrider
4540,@JoeBiden https://t.co/XdGAZFwkzW,CecyTriv
4541,RT @NatDialogues: @joebiden Trump &amp; the GOP Senate have chosen to do NOTHING on the COVID stimulus package for America. It is shocking give…,HQEDphd
4542,@JoeBiden @BernieSanders @iamwill @IAMJHUD This is amazing and heartfelt.  Thank you @JoeBiden and thank you… https://t.co/mYO6lMdBJ2,scottland203
4543,"@JoeBiden @BarackObama I did and he was phenomenal,  gracious as always!     Vote Biden 2020  We did!!",Foxxy5001
4544,RT @truemasteryoda: @JoeBiden But you have no plan @JoeBiden,truemasteryoda
4545,RT @JackMeh04142765: @JoeBiden Yes we do...but that will NOT be you. #PlausibleDeniability #IBelieveBobulinski #BidenCrimeFamiily,HelloWo37873328
4546,@JoeBiden Hey Joe. Just wanted to let you know I voted for you and kamala on Monday evening. I walked my ballot to… https://t.co/a4lwEBU0e7,leighmeekins3
4547,@JoeBiden Maybe you can do another segregation? !! Racist Joe!,funny_ur2
4548,@JoeBiden 💙💙,Leeya08498116
4549,@JoeBiden #LaptopFromHell #whereshunter #weneedanswersBigGuy https://t.co/G0BtGfvLgl,Ohana_4Life
4550,"RT @BonnyPumpIt: @JoeBiden Nigerians in US should please vote for Biden. 350,000 Nigerians across US...Do these for a man who has plans for…",iamkonnekt
4551,@JoeBiden VIDEO PROOF SHOWS HUNTER BIDEN IS WITH UNDERAGE GIRLS!!!! LOCK HIM UP!,MCampaign2020
4552,@JoeBiden I voted for hope and light.  I voted for  calm and steady. I voted for Biden &amp; Harris,cinkaymorr
4553,@JoeBiden Denial much?,linzlewis84
4554,"@JoeBiden Walter Wallace Jr had a long criminal history, surprising I know, police were dispatched to the home 30 t… https://t.co/o4xdB8n9dk",Theresa11520102
4555,"RT @MattWalshBlog: @JoeBiden Wallace was the latest BLM martyr with a history of abusing women. Just like George Floyd, he was guilty of fo…",JBaccula
4556,@JoeBiden FISA just issued a warrant for your Chinese business partners.,HostileCityUSA
4557,@JoeBiden https://t.co/zCySV96JYW,CPOperatorSWE
4558,"@JoeBiden yes it is, vote for a crook, beholdened to the global elites (that would be you joe),  or vote for freedo… https://t.co/Wv4E4RUjgs",HoHoKusTom1
4559,@JoeBiden Hold The Buses We’re Freezing: Hundreds of Trump supporters stuck in the cold for hours with several take… https://t.co/83cevnQOd4,addison_dr
4560,RT @IfBarack: @JoeBiden Team Hope And Light right here!,Tatiana46852080
4561,@JoeBiden Oh do fuck off with this hope SHIT. Don't make me regret my vote more than I already am . #USPresidentialElections2020,IanGuth07700494
4562,"@JoeBiden Democrats caused the chaos and division, by multiple coup attempts against Trump. You must be defeated!",GhostOfDiogenes
4563,@JoeBiden We choose you! #BidenHarris2020 https://t.co/fR7OSUYWEq,zewdilove
4564,@JoeBiden @MichelleObama I hardly ever go to Twitter. It is so communist that I can't stand it!!  I will say that t… https://t.co/yJaZ5UA3zc,mtmademom
4565,@JoeBiden I'll pass but ty joe,jimroad471
4566,@JoeBiden @PA4Biden Obamacare torn down my HC I had and could afford when Clinton and Bush were in office.,canfixstoopid
4567,RT @MORDE110: @JoeBiden Six days. #IVoted https://t.co/D4K69OihzZ,yoksig
4568,@JoeBiden @JoeBiden you know this is ridiculous. Stand up for our laws and quit pandering to the left. Yes all live… https://t.co/f0UJTm40MZ,juanita94593873
